tier,semantic_overall,semantic_experience,semantic_projects,semantic_skills_context,semantic_education,keyword_score,required_skill_coverage,preferred_skill_coverage,tfidf_similarity,skill_count,required_skill_count,matched_required_count,missing_required_count,experience_relevance,project_relevance,education_relevance,relevance_label
MEDIUM,0.5954098688635389,0.4781385492608558,0.5439100748422389,0.5530867890581277,0.39445793599907875,0.3561661928292775,0.31060642605906746,0.46905721206760786,0.37995447390157727,7,9,3,6,0.4781385492608558,0.5439100748422389,0.39445793599907875,37.12
HIGH,0.6667403339228487,0.839017768096519,0.6743959641305491,0.5717382078438749,0.4847517678123855,0.6421664245855897,0.7918563259149353,0.4101979214969977,0.42506522368614513,16,7,6,1,0.839017768096519,0.6743959641305491,0.4847517678123855,69.47
MEDIUM,0.31812905212913495,0.27482390369428306,0.33988914067979004,0.26786345329806194,0.19485369246028458,0.491196805218092,0.6162038038794925,0.2802454637597396,0.327127150692243,12,11,7,4,0.27482390369428306,0.33988914067979004,0.19485369246028458,38.8
MEDIUM,0.273930960781588,0.18575999844050609,0.2072432901359963,0.20554416742696535,0.18272269793643017,0.5729205031249549,0.6421966072122733,0.6010316833409446,0.33698101064700986,8,7,4,3,0.18575999844050609,0.2072432901359963,0.18272269793643017,45.93
MEDIUM,0.47195145042467496,0.6404506742409416,0.5711991741201208,0.5347563238846739,0.23415830229011247,0.3914269173189045,0.4730507876204885,0.33103107861429953,0.20695114511875756,10,9,4,5,0.6404506742409416,0.5711991741201208,0.23415830229011247,27.26
HIGH,0.710231033380886,0.5719053416415059,0.7061236047132885,0.7327275498547184,0.5944409595101943,0.801410071030296,0.8730018877498708,0.8155876534894415,0.5724570384124259,12,5,4,1,0.5719053416415059,0.7061236047132885,0.5944409595101943,89.35
LOW,0.2322909230404723,0.3519474607348746,0.31681971096380085,0.28698122139884996,0.07147249725496342,0.2892154783247082,0.4077714501238812,0.1536301432208273,0.06913289803107027,5,7,3,4,0.3519474607348746,0.31681971096380085,0.07147249725496342,7.35
HIGH,0.6046429185305973,0.6342915672365402,0.5629132915419445,0.583489421512621,0.3475590556949116,0.8755024183524889,0.8871016455055359,1.0,0.7162071552458369,20,9,8,1,0.6342915672365402,0.5629132915419445,0.3475590556949116,86.9
MEDIUM,0.3504217941350965,0.34422668472452034,0.20466513576965006,0.4402699629559681,0.45179768166465306,0.4118208086139265,0.5620123936934629,0.0,0.3730668619892437,5,6,3,3,0.34422668472452034,0.20466513576965006,0.45179768166465306,41.06
HIGH,0.6511891224661398,0.5992206718580066,0.6612560068838064,0.6184318782651504,0.3449086723659971,0.773346189015575,0.8733949454817312,0.7179185246510369,0.528627583981644,16,5,4,1,0.5992206718580066,0.6612560068838064,0.3449086723659971,61.85
MEDIUM,0.3755761854535301,0.3874304956832433,0.4205091300777489,0.46571737011441294,0.191662842482255,0.47954820087087446,0.6379873506000223,0.3891636775762922,0.0946152749780132,10,12,8,4,0.3874304956832433,0.4205091300777489,0.191662842482255,38.06
HIGH,0.7275636782329077,0.6879975276599791,0.7937438903241478,0.60273428031746,0.502711695895643,0.7361320447416859,0.8548900258758033,0.5145404115865937,0.6014497344944255,17,10,9,1,0.6879975276599791,0.7937438903241478,0.502711695895643,83.07
MEDIUM,0.342872134891439,0.3222359674321539,0.3189132636281098,0.28713934189100326,0.28285878728959063,0.37785554507690705,0.5851969281557139,0.03187006034611635,0.10181688057127707,6,9,5,4,0.3222359674321539,0.3189132636281098,0.28285878728959063,28.71
HIGH,0.5729047162594441,0.45998173589334923,0.7068592508510677,0.6010303788964407,0.3591092357142837,0.6861794882499688,0.825284763788299,0.5479118302185441,0.4071313196664028,15,10,8,2,0.45998173589334923,0.7068592508510677,0.3591092357142837,71.48
HIGH,0.5956649816382685,0.5615608545971644,0.3857316394381552,0.5860034955043479,0.3999535680337721,0.7720202473756924,0.9659794197238374,0.2727390144033241,0.6894239633036258,21,10,10,0,0.5615608545971644,0.3857316394381552,0.3999535680337721,72.84
HIGH,0.5528755965093094,0.609919401725672,0.4911825755413138,0.4207634499154745,0.2745988657400805,0.7563192910862001,0.9004424910903417,0.48514015835647933,0.5951288238034961,9,4,4,0,0.609919401725672,0.4911825755413138,0.2745988657400805,79.88
HIGH,0.5990675578404154,0.5151238109673109,0.5988275863627722,0.6806281226565214,0.4612673513173513,0.8133837724644815,0.9118578476946783,0.8690308162625194,0.4623145029758536,18,8,7,1,0.5151238109673109,0.5988275863627722,0.4612673513173513,77.58
MEDIUM,0.4587441885394189,0.4614967882182611,0.3748699771366568,0.5228878613314547,0.2234824112009674,0.4371422577857735,0.5172649833179239,0.2909439054559897,0.3429724335191059,9,4,2,2,0.4614967882182611,0.3748699771366568,0.2234824112009674,40.76
HIGH,0.6521835075483845,0.6482760206896636,0.8052863907538584,0.629996450844891,0.580413443751215,0.8001699234647115,0.9031236068451648,0.733083766058698,0.558395030729365,18,10,9,1,0.6482760206896636,0.8052863907538584,0.580413443751215,73.84
HIGH,0.7099710376324091,0.6923055347883827,0.7667930277501032,0.8143495736181307,0.39939589261918546,0.7360498330482357,0.8412840966708854,0.3627521163374292,0.7936447588910925,17,9,8,1,0.6923055347883827,0.7667930277501032,0.39939589261918546,62.76
MEDIUM,0.5111097581295703,0.4908891428868163,0.5971662081156819,0.6960562481809967,0.26307054798130397,0.37145068508135,0.3966869131034955,0.17444878689428464,0.49274389920197886,8,10,4,6,0.4908891428868163,0.5971662081156819,0.26307054798130397,32.18
HIGH,0.7890027157743184,0.758610569845634,0.7681965926179184,0.8377058974966589,0.5335024072337007,0.7882331704643002,0.8812027205201723,0.6521150411058151,0.6454426496551693,21,11,10,1,0.758610569845634,0.7681965926179184,0.5335024072337007,89.18
HIGH,0.6292202136831283,0.6815391122619375,0.642919479651174,0.5154099217831484,0.40764718723563,0.7911642824607572,0.8933682381214757,0.5479084265943043,0.7278082713450553,20,9,8,1,0.6815391122619375,0.642919479651174,0.40764718723563,78.02
HIGH,0.606340218238975,0.6072945808947003,0.6073845322930103,0.49697110751623635,0.37048540579024297,0.7920940197211005,0.874137392118691,0.7326959088111443,0.6053620134382848,17,7,6,1,0.6072945808947003,0.6073845322930103,0.37048540579024297,75.8
MEDIUM,0.39183575616581495,0.47815484737720526,0.2572912956356006,0.40085105219905814,0.4328111507345992,0.36033440727269406,0.43590805704842794,0.35042981608553714,0.14351804913264946,10,11,5,6,0.47815484737720526,0.2572912956356006,0.4328111507345992,29.14
MEDIUM,0.5293774073574578,0.45932710875771854,0.4775951734304725,0.5689719117193216,0.3081520796439264,0.23179336609659407,0.232413503181921,0.3393518402721844,0.12237448066502286,8,11,3,8,0.45932710875771854,0.4775951734304725,0.3081520796439264,22.23
HIGH,0.511060241212608,0.4231032902701677,0.5923660974158639,0.6896031328519993,0.4303818201687214,0.7353476835942012,0.8926365969103177,0.5636081248692167,0.4352205023708366,20,12,11,1,0.4231032902701677,0.5923660974158639,0.4303818201687214,82.56
MEDIUM,0.2411044282384472,0.18782823657770384,0.1875808183045414,0.23471671910998804,0.16274167445553767,0.6920676820627879,0.9994358643097214,0.13455442510504823,0.3274763922797268,13,9,9,0,0.18782823657770384,0.1875808183045414,0.16274167445553767,55.15
MEDIUM,0.4627783433523218,0.5036902630462716,0.4889863900940121,0.5083944156652891,0.4652056304102484,0.5190565728669896,0.6905449812871512,0.3642589226994874,0.15938899777400664,10,7,5,2,0.5036902630462716,0.4889863900940121,0.4652056304102484,52.77
MEDIUM,0.3377120160978778,0.24265612096825084,0.20561779537343533,0.3189159597959123,0.08943186706148396,0.3221345980866682,0.39992114737639123,0.2712196254311395,0.13968992287302792,10,9,4,5,0.24265612096825084,0.20561779537343533,0.08943186706148396,20.66
LOW,0.25374297701390774,0.1966233692351334,0.19112426408612415,0.349462855268811,0.2660388577810141,0.2018244925966441,0.2721860002812704,0.1925644621394093,0.0,5,11,3,8,0.1966233692351334,0.19112426408612415,0.2660388577810141,19.9
LOW,0.20489248246801564,0.18286774547905127,0.23426403261891207,0.17995264975565148,0.2302123477341222,0.06766077633198238,0.009625202653735974,0.04584241382057223,0.2635858598781317,1,7,0,7,0.18286774547905127,0.23426403261891207,0.2302123477341222,0.0
HIGH,0.6263735109857804,0.6115246362012164,0.694282833868586,0.5704724374805952,0.5173225696165683,0.8650382348137019,0.9657783452448285,0.8609912189438588,0.5668649193901649,27,14,14,0,0.6115246362012164,0.694282833868586,0.5173225696165683,84.69
LOW,0.1902940874125859,0.3044002455645886,0.3270568566626874,0.30856041544780427,0.21172509186177207,0.05947326345438427,0.04932077524453138,0.14871618178256701,0.0006878097557601882,2,5,0,5,0.3044002455645886,0.3270568566626874,0.21172509186177207,5.66
HIGH,0.7497136240386093,0.7922405028980292,0.6709414172392192,0.741315489263836,0.3740878582635777,0.6953890047315306,0.7397304696479844,0.7981285419686148,0.459625072745085,20,10,7,3,0.7922405028980292,0.6709414172392192,0.3740878582635777,70.18
HIGH,0.6338843271386357,0.4862140171684898,0.6437490794940324,0.5962144167613749,0.39971012793833177,0.7881546279396084,1.0,0.34482860345346567,0.5959445362445766,16,6,6,0,0.4862140171684898,0.6437490794940324,0.39971012793833177,78.47
LOW,0.10551103823977402,0.04426400517670814,0.1796910788274449,0.24717485597797906,0.12188850849026053,0.14100403126309996,0.09230951350742808,0.13389385224620684,0.2941977635470088,4,8,1,7,0.04426400517670814,0.1796910788274449,0.12188850849026053,0.0
HIGH,0.7619565206125543,0.7937427852735834,0.7006454262036614,0.6971951240421063,0.6321980047390537,0.9409745129301526,0.9953240650120116,0.952428711624384,0.7664716579903441,19,8,8,0,0.7937427852735834,0.7006454262036614,0.6321980047390537,100.0
HIGH,0.6017544741332408,0.5190636208917279,0.6411088902417456,0.5875725012145209,0.41858513641919876,0.8937600452675332,0.9858026691768156,0.8018074289970072,0.7095847898102119,16,4,4,0,0.5190636208917279,0.6411088902417456,0.41858513641919876,86.33
MEDIUM,0.37141252304280337,0.30417371005648985,0.37314837672759665,0.5016408405383285,0.4622477065964524,0.42118755869456315,0.4278568670390077,0.4553114500987148,0.3670557422570778,11,9,4,5,0.30417371005648985,0.37314837672759665,0.4622477065964524,32.18
HIGH,0.8102466514368057,0.7254343396289443,0.8739043379072496,0.881636521397722,0.5986693847209428,0.8466425564619224,0.9905139496402183,0.6876148068598075,0.5740561265291502,14,8,8,0,0.7254343396289443,0.8739043379072496,0.5986693847209428,88.83
HIGH,0.5813552021807442,0.696076664959906,0.6216918036635009,0.5789687157051804,0.3504683064162783,0.8140264035497535,0.9236935667702992,0.8482872186635027,0.45076409877436713,20,8,7,1,0.696076664959906,0.6216918036635009,0.3504683064162783,66.85
LOW,0.15707086294524616,0.14636447432484345,0.11694057843549394,0.1680808313618298,0.3023123261039441,0.17442774475357228,0.1611293031285739,0.12917110090941067,0.259579713472729,5,7,1,6,0.14636447432484345,0.11694057843549394,0.3023123261039441,5.98
LOW,0.27502011249463193,0.29958878150122564,0.269769657943705,0.22509679730429508,0.20009323374267762,0.21928183154851863,0.3076833750824029,0.09868885690033295,0.07467017559505139,5,7,2,5,0.29958878150122564,0.269769657943705,0.20009323374267762,22.35
HIGH,0.6331412142552509,0.6634899278286199,0.7553437794358313,0.7248204389202557,0.3180136287606845,0.7236799107268439,0.8788739224006511,0.4638792890620976,0.517898497370169,16,11,10,1,0.6634899278286199,0.7553437794358313,0.3180136287606845,64.09
LOW,0.2287310602575993,0.27839144590885984,0.26372693504652195,0.3227858925160806,0.0,0.2510222333177955,0.34260038460307246,0.06879046799537085,0.15851954478438943,3,5,2,3,0.27839144590885984,0.26372693504652195,0.0,25.53
MEDIUM,0.2597694452870682,0.2622296491698605,0.17295062199569675,0.3002091288237302,0.25956026534656035,0.5766975793099238,0.7430755363762132,0.2429941091383251,0.41126717828265485,9,11,8,3,0.2622296491698605,0.17295062199569675,0.25956026534656035,47.07
MEDIUM,0.41895283363350755,0.32209094743149885,0.4943892941222806,0.322992127428887,0.27543184009236504,0.4699711994375596,0.5439813913295007,0.49310761034079986,0.22480421285849608,10,7,4,3,0.32209094743149885,0.4943892941222806,0.27543184009236504,52.45
MEDIUM,0.2691022560265471,0.29432961744947334,0.18217945392780371,0.3506071554830865,0.09451712448765964,0.3738820514717558,0.4488027672726515,0.23214582818720073,0.29085612735362354,9,9,4,5,0.29432961744947334,0.18217945392780371,0.09451712448765964,22.72
LOW,0.2727786150310189,0.26854192193797666,0.36571739823219485,0.21615951267262398,0.030717557786613753,0.1860442557583607,0.19591687967803098,0.2295952688284265,0.11287537092928407,3,8,2,6,0.26854192193797666,0.36571739823219485,0.030717557786613753,23.69
LOW,0.12746057423717602,0.17306330992389785,0.0,0.2294278274676832,0.15164171338775878,0.23332900113009108,0.3079077286173332,0.15581170119496543,0.0871101186034904,4,6,2,4,0.17306330992389785,0.0,0.15164171338775878,3.43
MEDIUM,0.5468135796657722,0.6649582701616288,0.5765549909100012,0.6207796081933871,0.35305503204302624,0.4266265842667287,0.4782584292987708,0.44473437816336026,0.25362325527397095,8,9,4,5,0.6649582701616288,0.5765549909100012,0.35305503204302624,34.0
LOW,0.28866900754060965,0.2098165140232752,0.3423181523811233,0.24605015369778765,0.20371882289845772,0.29090369442574066,0.37003332989487764,0.18074872340229486,0.16366975904177544,5,12,4,8,0.2098165140232752,0.3423181523811233,0.20371882289845772,13.56
HIGH,0.6745498946593385,0.486185845515987,0.6579556357235936,0.6309842361077455,0.5505609030013168,0.7870473253704181,0.9281935503208032,0.5298606744461326,0.6207953014435486,15,9,8,1,0.486185845515987,0.6579556357235936,0.5505609030013168,75.94
HIGH,0.5909340025630715,0.5315364377291852,0.5968672966915533,0.5153033882142862,0.3623086030892391,0.7382458334953238,0.8019735454733921,0.6842227797062541,0.6010857513501889,17,9,7,2,0.5315364377291852,0.5968672966915533,0.3623086030892391,58.68
HIGH,0.6592693327681515,0.6270057077345015,0.6652678302073384,0.7733126425578329,0.542698154206166,0.7751025184031057,0.8209985776121045,0.7856805750593268,0.6268362841198883,18,6,5,1,0.6270057077345015,0.6652678302073384,0.542698154206166,72.36
LOW,0.2455202724637142,0.26287721835287614,0.22730606212884796,0.24252402566505024,0.09995564283575374,0.20572356508638504,0.27321566045565315,0.09565493654910741,0.11331590751585824,3,9,2,7,0.26287721835287614,0.22730606212884796,0.09995564283575374,7.25
LOW,0.2564742258490407,0.15949742394929942,0.2670798026406929,0.28615328384420496,0.23976724198358054,0.0987320365735939,0.05551797033967291,0.0934838381859309,0.23362243366301993,4,11,1,10,0.15949742394929942,0.2670798026406929,0.23976724198358054,8.08
MEDIUM,0.5362345950469264,0.5235928967471791,0.5810768570687539,0.48560711865875705,0.3580709052488556,0.4964737312136785,0.5746221040114637,0.39925561829877165,0.35924672573522975,6,7,4,3,0.5235928967471791,0.5810768570687539,0.3580709052488556,61.78
HIGH,0.7447420711202378,0.638822703541829,0.6828864617728077,0.7854714766443154,0.6554310109522951,0.72151030625469,0.8029687492366515,0.6251334358302197,0.5735118477332763,17,10,8,2,0.638822703541829,0.6828864617728077,0.6554310109522951,64.48
HIGH,0.8124795965171238,0.805872279577511,0.8448988038216383,0.7745202981629581,0.4841584380893972,0.8565371129644902,0.9821140544437775,0.7274991695628922,0.6088442319282259,19,11,11,0,0.805872279577511,0.8448988038216383,0.4841584380893972,86.58
LOW,0.1435686762238758,0.20621959904567183,0.1285767385515571,0.06416605162410063,0.10707524087547923,0.19724828720637413,0.22044065249681458,0.19346820628963304,0.13145127225179395,4,9,2,7,0.20621959904567183,0.1285767385515571,0.10707524087547923,6.61
LOW,0.2288838351659376,0.20223385389524634,0.36406964480121884,0.3362584187477951,0.22350259785131715,0.16549043860947144,0.24541603271515827,0.09120409490188229,0.0,4,8,2,6,0.20223385389524634,0.36406964480121884,0.22350259785131715,11.63
LOW,0.2921330197877685,0.23676069405233913,0.23748697121104761,0.4082015541672212,0.2815912727707528,0.12807684564055777,0.15310748694400148,0.08927888310477633,0.09178288426600813,3,8,1,7,0.23676069405233913,0.23748697121104761,0.2815912727707528,25.51
HIGH,0.766259815042525,0.6313416785473136,0.7274678156202182,0.8645650152598534,0.5766134096654291,0.6423193734902262,0.5488708332108131,0.7848046404632394,0.7801797273554523,16,4,2,2,0.6313416785473136,0.7274678156202182,0.5766134096654291,52.73
LOW,0.199135137398776,0.011137440179206676,0.23482616357795894,0.2912023173309407,0.17578329656130048,0.17387406762151092,0.2701793164471536,0.05883238876609384,0.0,5,9,2,7,0.011137440179206676,0.23482616357795894,0.17578329656130048,16.08
MEDIUM,0.26821267113468794,0.2005352517909007,0.14077463503227647,0.27174786469917106,0.22709045031233382,0.3767888375356884,0.3354620075136449,0.5054256918551057,0.3721324732824017,8,7,2,5,0.2005352517909007,0.14077463503227647,0.22709045031233382,11.55
LOW,0.2007384974130326,0.21423830503128777,0.2310486503746465,0.22027783687147837,0.11408257846255575,0.19911870655716146,0.23434339310651803,0.20020319933102482,0.09236015413522845,4,9,2,7,0.21423830503128777,0.2310486503746465,0.11408257846255575,6.82
LOW,0.14447740558297947,0.17536915766235472,0.14673783530378312,0.12016263146136802,0.06831990069341956,0.10954161006865763,0.1390254809101176,0.0,0.13063160761293538,3,8,1,7,0.17536915766235472,0.14673783530378312,0.06831990069341956,0.0
MEDIUM,0.40443168625804404,0.33442291488246834,0.32493689267063086,0.26571789399967105,0.4363649696199436,0.5859197402979512,0.7556601086152993,0.47014903257695156,0.1924693430669064,14,12,9,3,0.33442291488246834,0.32493689267063086,0.4363649696199436,51.05
